2026-04-09 05:49:57.111+0000 INFO  [relationship-store-scan-2] Loading :: Relationships :: Store Scan 100%
2026-04-09 05:49:57.143+0000 INFO  [neo4j.BoltWorker-3 [bolt-61 - /192.168.65.1:62376]] Loading :: Relationships :: Store Scan :: Finished
2026-04-09 05:49:57.982+0000 INFO  [neo4j.BoltWorker-3 [bolt-61 - /192.168.65.1:62376]] Loading :: Relationships :: Finished
2026-04-09 05:49:57.983+0000 INFO  [neo4j.BoltWorker-3 [bolt-61 - /192.168.65.1:62376]] Loading :: Finished
2026-04-09 06:06:21.908+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Start
2026-04-09 06:06:21.916+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Compute iteration 1 of 20 :: Start
2026-04-09 06:06:21.945+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 1 of 20 25%
2026-04-09 06:06:21.946+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 1 of 20 50%
2026-04-09 06:06:21.947+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 1 of 20 75%
2026-04-09 06:06:21.947+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 1 of 20 100%
2026-04-09 06:06:21.947+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Compute iteration 1 of 20 :: Finished
2026-04-09 06:06:21.948+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 1 of 20 :: Start
2026-04-09 06:06:21.948+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 1 of 20 100%
2026-04-09 06:06:21.948+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 1 of 20 :: Finished
2026-04-09 06:06:21.949+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Compute iteration 2 of 20 :: Start
2026-04-09 06:06:21.959+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 2 of 20 24%
2026-04-09 06:06:21.959+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 2 of 20 50%
2026-04-09 06:06:21.960+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 2 of 20 75%
2026-04-09 06:06:21.960+0000 INFO  [gds-forkjoin-0] PageRank :: Compute iteration 2 of 20 100%
2026-04-09 06:06:21.960+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Compute iteration 2 of 20 :: Finished
2026-04-09 06:06:21.961+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 2 of 20 :: Start
2026-04-09 06:06:21.961+0000 INFO  [neo4j.BoltWorker-3 [bolt-70 - /192.168.65.1:21642]] PageRank :: Master compute iteration 2 of 20 100%
